epoch,train_loss,val_loss,val_f1_background,val_f1_building,val_f1_road,val_f1_flooded,lr,seconds
38,0.6901132989229646,0.6147919462786781,0.9557752506242664,0.14823894205036875,0.0806060250906335,0.3333333333333333,0.0004965903258506806,143.13
39,0.6145856969011655,0.6378808187113868,0.9671082390187495,0.06742318164625788,0.0734957564948658,0.3333333333333333,0.00048645431042515866,134.39
40,0.5985134866252635,0.6198976172341241,0.9755157921599916,0.0727691930841805,0.10386097730426708,0.3333333333333333,0.00046986843780162223,134.34
41,0.5896741470450875,0.6086771554417081,0.9765143137347931,0.10711499913810367,0.1088828442362411,0.3333333333333333,0.00044728512734909845,146.08
42,0.5715395208424742,0.6042029427157508,0.9795573329573527,0.10015226485674848,0.12146453601242174,0.3333333333333333,0.00041932039290643535,145.47
43,0.5820495576228736,0.6014196276664734,0.96825688242026,0.09848574527597813,0.11966976849580863,0.3333333333333333,0.00038673703953060677,146.38
44,0.5805113836654328,0.5872707234488593,0.97762029306381,0.15308798788178732,0.1401864307408105,0.3333333333333333,0.0003504238561632424,146.01
45,0.5594625585484054,0.5661694275008308,0.9753518373389706,0.17699898682985815,0.1530583663465865,0.3333333333333333,0.0003113713717851998,146.88
46,0.5636342081633754,0.5971643262439303,0.978547341357095,0.09466986345921777,0.15971385281460618,0.3333333333333333,0.00027064483636808314,146.18
47,0.5592618970751012,0.5646085209316678,0.9779357839436233,0.18338832712222797,0.17706395770252573,0.3333333333333333,0.00022935516363191695,146.11
48,0.5547164060034842,0.5712263120545281,0.9795053248123694,0.19208494287486352,0.16394128904800326,0.3333333333333333,0.00018862862821480029,145.62
49,0.5472098671415317,0.5573460360368093,0.9762677623590198,0.17672825652963342,0.17790750761768684,0.3333333333333333,0.00014957614383675764,146.35
50,0.5515613507174846,0.5575749211841159,0.977884344214996,0.18892441084172557,0.18570069888052215,0.3333333333333333,0.00011326296046939323,142.17
51,0.5464634565437365,0.5597686469554901,0.9793305445447117,0.19312093497468544,0.18641726441648884,0.3333333333333333,8.067960709356477e-05,133.69
52,0.5361878980630599,0.5554581748114692,0.9790290197535223,0.19852933853719232,0.19316013677585098,0.3333333333333333,5.2714872650901624e-05,133.86
53,0.5292008616639383,0.5624673763910929,0.978647514075983,0.19398647404515612,0.18195524459439982,0.3333333333333333,3.0131562198377756e-05,133.55
54,0.5307670340598004,0.5610257453388638,0.9800803903655366,0.1976117896414942,0.18619782411167357,0.3333333333333333,1.3545689574841311e-05,133.91
55,0.5363242311297722,0.5508056547906663,0.9752054570360554,0.21123681311510625,0.1719566146930429,0.3333333333333333,3.409674149319419e-06,134.04
56,0.5473213566924041,0.5482268234093984,0.978959610966202,0.21947531787315885,0.19005775643894007,0.3333333333333333,0.0,132.97
