epoch,train_loss,val_loss,val_f1_background,val_f1_building,val_f1_road,val_f1_flooded,lr,seconds
46,0.7648163437843323,0.8301279544830322,0.6333131695441893,0.04798865909666037,0.010248685755345554,0.04056877542177596,0.00019876883405951377,9.44
47,0.7487971425056458,0.7782303094863892,0.8199013338359226,0.03087095723349159,0.0036931498054231667,0.04922065061834669,0.00019510565162951537,8.84
48,0.7069967985153198,0.7130563855171204,0.8383465852304156,0.07265558805036446,0.02175084180918777,0.22295446590213158,0.0001891006524188368,8.76
49,0.6864225029945373,0.7009561657905579,0.776475988980401,0.02573186549228004,0.014081682009971935,0.3319923983946511,0.00018090169943749476,9.05
50,0.6745512962341309,0.7369563579559326,0.6979601799534719,0.0003908181160395843,0.016196282195746325,0.29805041902623525,0.00017071067811865476,8.93
51,0.6487544298171997,0.7273275256156921,0.716032919084141,0.0060513922364820024,0.025359365765748546,0.3033406039690855,0.00015877852522924732,8.85
52,0.6315478801727294,0.7213748693466187,0.752744203053335,0.0018247680869107733,0.01698269384361449,0.3057150450365761,0.00014539904997395468,8.94
53,0.6152645945549011,0.7097413539886475,0.7672165739330893,0.004089931530184787,0.022866773218821773,0.3238261360679214,0.00013090169943749476,8.87
54,0.5963719487190247,0.7008894681930542,0.7862546376446923,0.004186555271487154,0.016279419495202847,0.3403913116271154,0.00011564344650402312,8.88
55,0.5706142663955689,0.7031862735748291,0.7813870039503137,0.0016634992366868742,0.016364514400507926,0.33850561977027194,0.00010000000000000002,9.02
56,0.5948917746543885,0.7116411924362183,0.7643379159203358,0.00025443531379482884,0.018790999821490965,0.32356194321732173,8.435655349597696e-05,8.91
57,0.605210816860199,0.7078268527984619,0.7731100883786115,0.0003099817581810922,0.018507057425114753,0.32829625459121164,6.909830056250529e-05,9.21
58,0.5986371636390686,0.7046540975570679,0.7793507661163372,0.0012451249791402231,0.01813821662769964,0.33575256088208055,5.460095002604534e-05,9.39
59,0.6079789876937867,0.710980236530304,0.7655607636703297,0.0014626512247709778,0.01274750339711308,0.32816038823663657,4.122147477075271e-05,9.12
60,0.5410477042198181,0.7030611038208008,0.7838410798348253,0.0010623670824834082,0.014011903040184046,0.33566243381437144,2.928932188134526e-05,9.2
61,0.5477736234664917,0.7012836933135986,0.7870892115763809,0.0002834776967772196,0.017454499343546603,0.3370458580773272,1.909830056250527e-05,8.94
62,0.5626907467842102,0.7025289535522461,0.7837592680690021,0.00028718330551687427,0.020431658095658087,0.334370739531339,1.0899347581163223e-05,9.14
63,0.575464415550232,0.6987612843513489,0.7928531470903528,0.0002873071187075854,0.020137402763149653,0.3381943267334723,4.8943483704846475e-06,8.89
64,0.5675411581993103,0.7016122341156006,0.7871451325696486,0.00027051295849615445,0.01860460618023949,0.33517826699734327,1.2311659404862343e-06,9.24
65,0.5569444298744202,0.7033213973045349,0.7820178960159578,0.0002771122381429151,0.019388222437818237,0.3338499582055153,0.0,8.72
